created_at,user_id_str,id_str,lang,location,description,full_text,user_screen_name,user_name,followers_count,normal_followers_count,fast_followers_count,favourites_count,friends_count,media_count,statuses_count,retweeted,retweet_count,favorited,favorite_count
Sat Jan 18 22:45:52 +0000 2014,289421284,424674026238533632,en,"Cherry Hill, NJ","RE guy, dad/husband, into efficiency, sports, community building, Opportunity Zones, leasing, P3 & learning more about sustainability & special needs issues.",“@solardude1: A #Solar Grand Plan - #Scientific #American #Magazine http://t.co/8rvNu6B8bR” - neat! Canbedone!,bmolotsky,Brad A. Molotsky,3811,3811,0,8226,3930,1628,23184,False,1,False,0
Wed Mar 26 14:37:50 +0000 2014,14323791,448831196219596800,en,"Brooklyn, NY","""We are waves of the same sea, leaves of the same tree, flowers of the same garden."" - Seneca Me: Science curator @TEDtalks, wrote The Unnatural World etc, etc","a solar grand plan, some might say MT @MarcGunther: Decentralized power: Solar could become ""an unstoppable force"" http://t.co/P4QL8tbFgp",dbiello,David Biello,14690,14690,0,17312,7732,1317,29462,False,2,False,0
Wed Mar 26 14:47:48 +0000 2014,158122696,448833704094228481,en,Luxembourg,"i 💚 Unvarnished Art & Artists + Healthy Air H2O Soil, Renewables & Local Food Action.  #Prayer Create & rotate Peace Corps in EVERY nation🙏Born at 324 PPM",@dbiello @MarcGunther who are the 50-State + Federal Solar Heroes like Mark Ferron? http://t.co/6ETbueYn0v,C_Heldenstein,Christian Land-in-the-Valley~Hero-of-Stone🌻,2070,2070,0,118079,4987,28012,190340,False,0,False,1
Mon Apr 14 16:09:15 +0000 2014,84400855,455739569090985984,en,"Surprise, Az",Come experience Arizona Living! With so many great retirement communities in the Valley it will be easy to find 1 that matches your needs.,"Brand new listing in Sun City Grand.  This Ironwood floor plan is a must see with its golf course location, solar... http://t.co/bCsDcU1KyF",SunCityAZLiving,Dave Johnson,213,213,0,0,208,0,3738,False,1,False,0
Tue May 13 13:55:14 +0000 2014,84400855,466215091978141696,en,"Surprise, Az",Come experience Arizona Living! With so many great retirement communities in the Valley it will be easy to find 1 that matches your needs.,Price reduced on this lovely Acacia floor plan which offers a solar system.  Located in Sun City Grand. http://t.co/odUTISHUty,SunCityAZLiving,Dave Johnson,213,213,0,0,208,0,3738,False,1,False,0
Wed Jun 25 09:21:29 +0000 2014,2384443657,481728879455780864,en,Australia,"Creating a community of investors, leveraging community-owned solar power to build stronger, more resilient communities",@onemillionwomen heard you have a grand plan for solar for a certain Canberra building. Wanna play with us? #crowdfundedsolar #forcommunity,ThePeoplesSolar,The People's Solar,253,253,0,72,411,22,168,False,0,False,0
Thu Jul 17 06:58:44 +0000 2014,730251330,489665487404818433,en,"Penjerrick, Cornwall","Internationally recognised expert in clean energy, climate change mitigation & adaptation, sustainable food systems - Thought Leader, Comms, Public Affairs",Even a fraction would be significant #engineering achievement - India’s grand plan to turn deserts into solar farms: http://t.co/w1PiKVo0LK,DrFox_Tim,Dr Tim Fox,1957,1957,0,7670,369,323,11911,False,0,False,0
Fri Oct 03 14:18:21 +0000 2014,473031362,518042373780017152,en,"508 Route 112, Patchogue, NY",Long Island's Premier Solar Energy Company | 631-758-0792,A Solar Grand Plan http://t.co/30Ei6aDLcb,MajesticSonLI,Majestic Son & Sons,69,69,0,1,128,57,159,False,0,False,0
Mon Jan 05 13:50:15 +0000 2015,143451326,552099761302814720,en,Santiago de Chile,,New Developments in the Renewable Energy Markets: “A Solar Grand Plan for Chile” http://t.co/1fwgdPTZpX,yaesr,yael schnitzer,1261,1261,0,925,990,462,9841,False,0,False,0
Mon Jan 05 21:56:46 +0000 2015,216403092,552222200213016577,en,"Columbia University, NY, NY","A global network of centers creating opportunities in research, scholarship, teaching and service.",Santiago Workshop with Prof. Fthenakis - New Developments in Renewable Energy Markets: A Solar Grand Plan for Chile http://t.co/8sumNi2X11,GlobalCenters,Global Centers,4713,4713,0,3630,429,756,3166,False,0,False,0
Tue Jan 06 12:24:06 +0000 2015,83467551,552440470719442946,es,Santiago,🧐De la República Independiente del Bío-Bío. Trabajo para hacer del Sol la principal fuente energética de Chile #solarenergy #renewableenergy #energiesolaire,Viendo la presentación del profesor Fthenakis. A grand solar plan for Chile - Edificio Flacso,Dario_MF,Darío Morales,1044,1044,0,1284,1506,148,3100,False,0,False,0
Thu Jan 08 15:09:21 +0000 2015,1648180610,553206832383422465,en,"Santiago, Chile.","@Columbia @GlobalCenters | Santiago. Public programs, #researchprojects, #studentexchange and #alumni engagement.",Presentations available here: A Solar Grand Plan for Chile http://t.co/CXiNNeG4Mo @EElectricas @SERCChile @acesol @ACERAAG @AmChamChil,CGCSantiago,CGC | Santiago,1989,1989,0,2455,1322,2209,5055,False,3,False,0
Fri Jan 09 08:29:25 +0000 2015,776663796,553468575068209152,en,,Four aces in my hand and the whole world is playing chess.,Presentations available here: A Solar Grand Plan for Chile http://t.co/s0putBhIzL #RAME #solar #renewables #Chile,DrVdeV,Van de V,770,770,0,5339,649,2539,59917,False,0,False,0
Thu Jan 22 11:55:39 +0000 2015,82109833,558231515901865984,en,Seattle,Passionate about helping leaders build great companies #SaaS  #finance  #startup  #venturecapital  #business,NRG's Grand Ambition To Dominate The Solar Market: As an owner of  a fleet of coal and gas power plan... http://t.co/DqF4WQWEEA #seattle,dillmeier,Bill Dillmeier,2501,2501,0,12,3580,4025,87662,False,0,False,0
Thu Jan 22 11:56:50 +0000 2015,1466686592,558231814834102273,en,,,[Forbes] NRG's Grand Ambition To Dominate The Solar Market: As an owner of  a fleet of coal and gas power plan... http://t.co/ajAZG3kRU5,holenseigr,STU,601,601,0,0,1810,61,70231,False,0,False,0
Thu Mar 19 22:39:52 +0000 2015,591779131,578687357202862081,en,,"Why this is Hell, nor am I out of it

MASTODON: IanMoore3000@mastodon.ie
https://t.co/stjiKWJMxT","Really should have some kind of plan ready for this partial solar eclipse thing. If I look at it with a mirror I'll be grand, right?",IanMoore3000,IanMoore3000,792,792,0,25803,1486,1731,54656,False,0,False,1
Mon Apr 20 04:27:43 +0000 2015,18465455,590008923630931968,en,Antarctica,I am just a random guy on Twitter that 97% of the time makes more sense than the whole MSM combined. Some tweets are tongue in cheek. 🦉,"Unless the glass (and the installation) is free, the electricity cannot be free. http://t.co/UOxVwoD9Ia",luisbaram,Luis B. Aramburu $8,12817,12817,0,100231,9732,27907,328518,False,4,False,2
Mon Apr 20 06:03:52 +0000 2015,47643,590033120000225280,en,"Danger Zone, Taal Volcano, PHL","Poetry. Physics. 
Cryptography. Blockchain. 
History-in-the-Making
The Medium of Instruction is the Internet.
The Holy Grail is Artificial Natural Intelligence.",@luisbaram What's free when it comes to energy? The Laws of Thermodynamics bans it!,OneDeanBocobo,Dean Jorge Bocobo 🇺🇸🇵🇭,11139,11139,0,8726,1742,2931,125628,False,1,False,0
Mon Apr 20 06:38:19 +0000 2015,36353238,590041790582915073,en,,District 5 Pangasinan Philippines Congressman: 12th - 14th (2001 - 2010) Congresses. District 2 Congressman: 19th (2022 - 25) Congress,"@SagadaSun @luisbaram 

Exactly.
And yet, look at all the RE literature and propaganda.",markcojuangco,Mark Cojuangco,4694,4694,0,122071,1127,6692,284511,False,0,False,0
Mon Apr 20 06:43:09 +0000 2015,47643,590043004406140928,en,"Danger Zone, Taal Volcano, PHL","Poetry. Physics. 
Cryptography. Blockchain. 
History-in-the-Making
The Medium of Instruction is the Internet.
The Holy Grail is Artificial Natural Intelligence.",Then look at Physical Review or http://t.co/c4oCChEePy coz there IS 1GW/sqkm on half the earth at ALL times.  @markcojuangco @luisbaram,OneDeanBocobo,Dean Jorge Bocobo 🇺🇸🇵🇭,11139,11139,0,8726,1742,2931,125628,False,0,False,0
Mon Apr 20 06:49:04 +0000 2015,36353238,590044494554234880,en,,District 5 Pangasinan Philippines Congressman: 12th - 14th (2001 - 2010) Congresses. District 2 Congressman: 19th (2022 - 25) Congress,"@SagadaSun @luisbaram
Therein lies the entire rub
Intermittency
Thus can't get rid of FF backup
So why bother?
Makes the grid more expensive",markcojuangco,Mark Cojuangco,4694,4694,0,122071,1127,6692,284511,False,0,False,0
Mon Apr 20 06:54:15 +0000 2015,47643,590045796453584896,en,"Danger Zone, Taal Volcano, PHL","Poetry. Physics. 
Cryptography. Blockchain. 
History-in-the-Making
The Medium of Instruction is the Internet.
The Holy Grail is Artificial Natural Intelligence.","Taking a free ride? Why? Who PAYS through the nose to ""the Grid"" ? Fuckin' monopolists scared of ""off-grid""? @markcojuangco @luisbaram",OneDeanBocobo,Dean Jorge Bocobo 🇺🇸🇵🇭,11139,11139,0,8726,1742,2931,125628,False,0,False,0
Mon Apr 20 07:01:14 +0000 2015,36353238,590047554970066944,en,,District 5 Pangasinan Philippines Congressman: 12th - 14th (2001 - 2010) Congresses. District 2 Congressman: 19th (2022 - 25) Congress,"@SagadaSun @luisbaram

If you think we already pay ""through the nose"", then prepare for a rude awakening when solar penetration causes worse",markcojuangco,Mark Cojuangco,4694,4694,0,122071,1127,6692,284511,False,0,False,1
Mon Apr 20 07:03:00 +0000 2015,47643,590047999159455744,en,"Danger Zone, Taal Volcano, PHL","Poetry. Physics. 
Cryptography. Blockchain. 
History-in-the-Making
The Medium of Instruction is the Internet.
The Holy Grail is Artificial Natural Intelligence.",What? you pump water up a hill into a dam or compress air (as the US Grand Solar Plan has it) Turbogen at night. @markcojuangco @luisbaram,OneDeanBocobo,Dean Jorge Bocobo 🇺🇸🇵🇭,11139,11139,0,8726,1742,2931,125628,False,0,False,0
Mon Apr 20 07:05:53 +0000 2015,36353238,590048727148068864,en,,District 5 Pangasinan Philippines Congressman: 12th - 14th (2001 - 2010) Congresses. District 2 Congressman: 19th (2022 - 25) Congress,"@SagadaSun @luisbaram
Really?
There is water at the hill bottom?
Where?

Oh! U mean sea water?
What happens to the fresh water? Agri?
Next.",markcojuangco,Mark Cojuangco,4694,4694,0,122071,1127,6692,284511,False,0,False,0
Mon Apr 20 07:11:12 +0000 2015,472663885,590050063373578240,en,,,@SagadaSun @markcojuangco @luisbaram Only done on off peak hours or when produced power is not to be used,joselito1253,joselito,933,933,0,10559,1510,2,19814,False,0,False,0
Sat May 09 09:22:45 +0000 2015,589928217,596968538478399488,en,Forum Hadrianus ~ Essesteyn,"Prefer eating raw because of health benefits and eco friendlyness, apart from that I am just a moral busy body. 
I will never stop, just change",A Solar Grand Plan http://t.co/fGwhKwzXHa,Sopixaoc,Karsten Hartog,116,116,0,57,249,4429,101442,False,0,False,1
Sat May 09 10:03:35 +0000 2015,404174825,596978813076017153,en,"Paris, France",#solar #cooking  Mettez du soleil dans votre assiette / Let the sun shine in your plate Like us and discover our new Solar Lighter.,"A Solar Grand Plan
By 2050 solar power could end U.S. dependence on foreign oil and slash greenhouse gas emissions
https://t.co/lcoR2QZiE9",solarbrother83,SolarBrother.com,1615,1615,0,228,383,728,2423,False,0,False,0
Sat May 09 10:09:21 +0000 2015,404174825,596980266192773120,en,"Paris, France",#solar #cooking  Mettez du soleil dans votre assiette / Let the sun shine in your plate Like us and discover our new Solar Lighter.,"A Solar Grand Plan
By 2050 solar power could end U.S. dependence on foreign oil and slash greenhouse gas emissions
https://t.co/lcoR2QHHMB",solarbrother83,SolarBrother.com,1615,1615,0,228,383,728,2423,False,0,False,0
Fri May 01 13:00:19 +0000 2015,1344951,594124187142328321,en,San Francisco/New York/London,Where tomorrow is realized || Sign up for our newsletters: https://t.co/xljcWJtmjK,ICYMI: Elon Musk has a grand plan to power the world with Tesla batteries http://t.co/5izKbLVGl8,WIRED,WIRED,10118826,10118826,0,6526,460,35360,161311,False,119,False,79
Mon May 11 14:20:13 +0000 2015,162496648,597768174227030017,en,NYC,"Filmmaker & professor. Making ""How To Power A City: stories from the front lines of the clean energy revolution."" she/her/hers",RT @WIRED:  Elon Musk has a grand plan for #solar to power the world with Tesla batteries #sustainables http://t.co/joYRB0ZQEo,mlarosa10000,Melanie La Rosa,588,588,0,1249,2233,58,808,False,0,False,0
Tue May 26 21:10:19 +0000 2015,99097349,603307196034752512,en,"Naperville, IL",DJK Homes is the leading luxury custom home builder in the south west suburbs of Chicago. Every new DJK Home is built with its own story. Build your DJK Home!,Who doesn't love free energy through solar panels? This is our new Grand Teton floor plan with a… https://t.co/IVMlEJUqtN,DJKCustomHomes,DJK Custom Homes,997,997,0,181,989,203,3204,False,0,False,1
Sun Jun 07 13:14:41 +0000 2015,1077971,607536155483963392,en,earthling Europe,Born at 314 ppm CO2. Presenter Fully Charged Show. Red Dwarf - Scrapheap Challenge etc. Just Some Old Bloke former blue tick info@unitedagents.co.uk,"I've just posted my first piece on Medium.
See if it works?
https://t.co/LdAwzUm0Fu",bobbyllew,Robert Llewellyn,178296,178296,0,4037,1543,4731,82886,False,12,False,16
Sun Jun 07 13:16:21 +0000 2015,13957862,607536576181215232,en,"Gunton Park, UK",I seem to have ended up lime plastering in Norfolk,@bobbyllew Brilliant but maybe LOSE THE CAPS?!!!,markrock,Mark Rock,2589,2589,0,41,389,1020,21150,False,0,False,0
Sun Jun 07 13:24:21 +0000 2015,1077971,607538588008349697,en,earthling Europe,Born at 314 ppm CO2. Presenter Fully Charged Show. Red Dwarf - Scrapheap Challenge etc. Just Some Old Bloke former blue tick info@unitedagents.co.uk,@markrock You mean in the headline? Isn't that how you're mean to do headlines?,bobbyllew,Robert Llewellyn,178296,178296,0,4037,1543,4731,82886,False,0,False,0
Sun Jun 07 13:24:45 +0000 2015,13957862,607538690500521984,en,"Gunton Park, UK",I seem to have ended up lime plastering in Norfolk,@bobbyllew In this century? No…,markrock,Mark Rock,2589,2589,0,41,389,1020,21150,False,0,False,0
Sun Jun 07 13:25:47 +0000 2015,1077971,607538948047388673,en,earthling Europe,Born at 314 ppm CO2. Presenter Fully Charged Show. Red Dwarf - Scrapheap Challenge etc. Just Some Old Bloke former blue tick info@unitedagents.co.uk,"@markrock Okay, I'll accept your 21st century aesthetics :-) Changing",bobbyllew,Robert Llewellyn,178296,178296,0,4037,1543,4731,82886,False,0,False,0
Sun Jun 07 14:46:03 +0000 2015,20013285,607559149728063488,en,"Vancouver, BC","Software architecture enthusiast, engineering leader, streaming bullshit artist. Vacillating between crippling self-doubt and megalomania. Personal account.","@bobbyllew you changed ""EXCITING"" to ""Exiting"". :) btw have you read ""A Grand Plan for Solar in the US""? /cc @markrock",alexcruise,Arrgh (he/him/his) @alexcruise@mastodon.social 🐀,1126,1126,0,660,4870,574,21716,False,0,False,0
Sun Jun 07 14:48:19 +0000 2015,1077971,607559720736419840,en,earthling Europe,Born at 314 ppm CO2. Presenter Fully Charged Show. Red Dwarf - Scrapheap Challenge etc. Just Some Old Bloke former blue tick info@unitedagents.co.uk,"@alexcruise @markrock Damn damn, damn! Corrected and not centred. I'll get there eventually.",bobbyllew,Robert Llewellyn,178296,178296,0,4037,1543,4731,82886,False,0,False,0
Wed Jun 10 19:39:07 +0000 2015,21641427,608720066478227457,en,"Lyon, France","Content scavenger. #SPACE, #History, #future, #science, #tech, #CIO, #design, #geek & #fun stuff. I'm curious.  Manifesto: https://t.co/NUUBmzSzmt","@atk_luk_999 Plan a grand tour of the solar system, and visit them all!",maximaxoo,Maxime Duprez,50506,50506,0,213940,10334,50474,133258,False,0,False,1
Tue Jun 16 13:00:23 +0000 2015,2441745882,610794049046327296,en,"Eastport, New York","Every home and business should have a $0 power bill!  ...dedicated to promoting clean, healthy, and safe energy practices. #offthegrid #passivebuilding",A Solar Grand Plan http://t.co/EqKBa8LO9j via @sciam,RenewableCommun,"Renewable Community Initiative, Inc.",213,213,0,16,136,18,739,False,0,False,0
Sun Mar 20 21:02:49 +0000 2016,542880833,711659280336818176,en,Isake Eko and Northside ,"We hear and we obey | Fuji Music | A well-cultured Yoruba man | Baba Bella, baba Sultan | Muhajir",There's a grand plan in kano state to kill the political influence of the great Kwankwaso. Sigh! https://t.co/N1oAtGXG4C,Advsola,Sola,24868,24868,0,1255,2174,13562,668389,False,2,False,0
Sun May 07 21:16:54 +0000 2023,542880833,1655320828764909569,en,Isake Eko and Northside ,"We hear and we obey | Fuji Music | A well-cultured Yoruba man | Baba Bella, baba Sultan | Muhajir",Investigating the Dangerous New Mafia taking control in Italy | Foreign ... https://t.co/xmPZZe2epj via @YouTube,Advsola,Sola,24868,24868,0,1255,2174,13562,668389,False,0,False,1
Sat Apr 02 19:24:34 +0000 2016,44196397,716345597712670720,en,,,"Token of appreciation for those who lined up coming via mail. Thought maybe 20-30 people per store would line up, not 800. Gifts on order.",elonmusk,Elon Musk,138527658,138527658,0,22853,277,1541,25557,False,901,False,5172
Sun Apr 03 07:03:58 +0000 2016,104802944,716521607376711681,en,Bangalore,"Techie by qualification, manager by profession, aspiring entrepreneur, foodie, travel addict.",@elonmusk will there be appropriate infrastructure built throughout India for arrival of model3 ?,vaishakh_pai,Vaishakh pai,147,147,0,27,96,89,1577,False,0,False,0
Sun Apr 03 10:49:41 +0000 2016,15326712,716578413868265473,en,"Bangalore, India","Perpetual Student. Chief Software Architect at NUITEQ. Tweets about C++, OpenGL, VueJS, NUI, Design, Engineering, Games.",@vaishakh_pai he told India today that infrastructure is part of the plan not just the cars,sharathpatali,Sharath Patali,569,569,0,2607,358,799,17403,False,0,False,0
Sun Apr 03 10:50:45 +0000 2016,104802944,716578679871016961,en,Bangalore,"Techie by qualification, manager by profession, aspiring entrepreneur, foodie, travel addict.",@sharathpatali how will he manage with such power cuts happening throughout India.,vaishakh_pai,Vaishakh pai,147,147,0,27,96,89,1577,False,0,False,0
Sun Apr 03 10:51:30 +0000 2016,15326712,716578871135510529,en,"Bangalore, India","Perpetual Student. Chief Software Architect at NUITEQ. Tweets about C++, OpenGL, VueJS, NUI, Design, Engineering, Games.",@vaishakh_pai super charger network works on solar in US atleast. I guess it's all a grand plan.,sharathpatali,Sharath Patali,569,569,0,2607,358,799,17403,False,0,False,0
Sun Apr 03 10:53:47 +0000 2016,104802944,716579444983406592,en,Bangalore,"Techie by qualification, manager by profession, aspiring entrepreneur, foodie, travel addict.",@sharathpatali hopefully the plan is executed. After paying 40 lacs it shouldn't be a KLPD for the customer,vaishakh_pai,Vaishakh pai,147,147,0,27,96,89,1577,False,0,False,0
Mon Apr 04 05:23:09 +0000 2016,15732095,716858626766282752,en,"Sydney, Australia","agile business coach - helping humans design value exchanges - passionate about agile, human centred design & product management  + a disciple of science.","Tesla's grand plan = ""expedite the move from a mine-and-burn hydrocarbon economy towards a solar electric economy"" https://t.co/AcMOvkzCth",shanewilliamson,Shane Williamson,1619,1619,0,1149,1293,546,6468,False,0,False,0
Wed May 11 19:04:12 +0000 2016,14972076,730473600914960390,en,"London, England",Aspiring Assistant Director working in Film and TV. Hitchhiked all 48 mainland US states without spending a cent. Always up for a Little adventure...,"If your Grand Designs house doesn't have frameless glass panes, open plan living space &amp; solar panels, is it really a Grand Designs house?",sarahsmall,Sarah Little,885,885,0,13868,1039,1240,13204,False,1,False,0
Fri Jul 15 11:16:16 +0000 2016,2792340065,753911050827862016,en,"Edinburgh, Scotland","Game dev. Science consultant (games, books, tv). Twitch Affiliate. Intermittent journo. Evo devo. Physics. 日本語OK. She/her. @Jen@mastodon.geneticjen.com",Does anything here strike you as odd? Voyager 2 speeding up before beginning its journey out of the solar system https://t.co/3YRH38JUot,GeneticJen,Jennifer Harrison,15215,15215,0,44042,1260,5899,43552,False,1,False,6
Fri Jul 15 12:37:17 +0000 2016,2792340065,753931440488910848,en,"Edinburgh, Scotland","Game dev. Science consultant (games, books, tv). Twitch Affiliate. Intermittent journo. Evo devo. Physics. 日本語OK. She/her. @Jen@mastodon.geneticjen.com","Gravity assists are awesome. My fave probe, Cassini, used Venus twice, then Earth, then Jupiter to get to Saturn https://t.co/l5l4HMqP6y",GeneticJen,Jennifer Harrison,15215,15215,0,44042,1260,5899,43552,False,6,False,18
Wed Jul 20 09:24:57 +0000 2016,14132265,755694978861502464,en,"Haverfordwest, Wales, UK","IT Technician. Cyber Janitor.
InfoSEC, History, Physics and SciFi.
Part Time NHS Hospital Porter.

Mastodon: https://t.co/a5dsPbaNGz",@GeneticJen @hackerfantastic There should be a web site somewhere to help you plan your own Grand Tour of the Solar System using GA :-),SimonZerafa,Simon Zerafa 🖖 (@simonzerafa@infosec.exchange),2277,2277,0,33870,2871,5814,128145,False,0,False,1
Fri Aug 19 13:17:26 +0000 2016,426836505,766625119137632257,en,"Fort Washington, MD",I am in a Divine relationship with the Truth.,Last stand of a man who has a plan/heat of a solar flare and the depth of a canyon which is grand/holdin' on with both hands #goldcrowquotes,foeteenktg,Foeteen Kerrat,85,85,0,5,199,27,204,False,0,False,0
Mon Nov 14 16:20:40 +0000 2016,542880833,798198975291654144,en,Isake Eko and Northside ,"We hear and we obey | Fuji Music | A well-cultured Yoruba man | Baba Bella, baba Sultan | Muhajir",Seems there's a grand plan to exterminate the small Shia population in Nigeria.,Advsola,Sola,24868,24868,0,1255,2174,13562,668389,False,0,False,0
Sun May 07 21:16:54 +0000 2023,542880833,1655320828764909569,en,Isake Eko and Northside ,"We hear and we obey | Fuji Music | A well-cultured Yoruba man | Baba Bella, baba Sultan | Muhajir",Investigating the Dangerous New Mafia taking control in Italy | Foreign ... https://t.co/xmPZZe2epj via @YouTube,Advsola,Sola,24868,24868,0,1255,2174,13562,668389,False,0,False,1
Sat Apr 29 22:20:45 +0000 2017,1608968880,858445978264887297,en,"Atlanta, GA",,BPL now has a Solar Panel plan for Bahamian households (excluding Grand Bahamians of course). This is fantastic.,mixedmonarch,Giovanna,259,259,0,3073,293,205,12322,False,0,False,0
Wed Jul 12 15:28:08 +0000 2017,34205861,885158843449212929,en,Bosnia and Herzegovina,,Moon Express Unveils Plan to Help Explore Solar System on a 'Grand Scale' https://t.co/1HESYs63aX #space #news #universe,nesoxy,Nebojsha 🅼,131,131,0,3987,211,11,42670,False,0,False,0
Sat May 06 15:42:47 +0000 2023,34205861,1654874358135889920,en,Bosnia and Herzegovina,,See the moon in epic detail in stunning images taken by South Korea's lunar orbiter (photos)  https://t.co/HvzF8hDJIK #space #news #universe,nesoxy,Nebojsha 🅼,131,131,0,3987,211,11,42670,False,0,False,0
Wed Jul 12 15:28:11 +0000 2017,2415230400,885158855268683776,en,,,Moon Express Unveils Plan to Help Explore Solar System on a 'Grand Scale' https://t.co/lyZAh4e1nm https://t.co/u2QrbjZaAZ,NASAISSLive,SpaceStation Live,15,15,0,0,21,4199,5096,False,0,False,0
Wed Jul 12 15:28:15 +0000 2017,290547439,885158873207894016,en,,°wordsmith °eudaemonic bohemian °Nocturne's ballad ° #cats ※,Moon Express Unveils Plan to Help Explore Solar System on a 'Grand Scale' https://t.co/EQ57hE357v #cosmos,iamthesupersj,S ᒚ,2334,2334,0,17527,454,17751,522988,False,0,False,0
Wed Jul 12 15:28:16 +0000 2017,838631774649532416,885158879469854721,en,United States,"A Proud Father, A little bit of Geek, Wonk, and Nerd. Repeat Entrepreneur, IT Consultant, Restless Soul. CryptoCurrency Architect and Developer.  #CryptoKnight",Moon Express Unveils Plan to Help Explore Solar System on a 'Grand Scale' https://t.co/6sLpTFDQaF #Space #Universe https://t.co/LsF2kf7fHx,CEOatMobiVerse,Sohail Ahmad,419,419,0,10494,331,69963,82193,False,0,False,0
Wed Jul 12 15:29:13 +0000 2017,737283619518054400,885159115881947137,en,"London, England","Putting The Ace Back Into Space
The critically acclaimed fun and factual show about things SPACE
New episode each week with a deep dive into hot space topic.",Moon Express Unveils Plan to Help Explore Solar System on a 'Grand Scale' https://t.co/n3JZFeVbMj,Interplanetypod,The Interplanetary Podcast,3203,3203,0,5428,2386,2901,31692,False,0,False,2
Wed Jul 12 15:30:34 +0000 2017,1436829577,885159457264631808,en,Marte/Mars,🇮🇹 Astronauta della missione Isis su Marte. 🇬🇧 Astronaut of Mars mission 'Isis'.📚 I'm a fictional character created by @ladyanakina: https://t.co/rr6FvOtEDM,Moon Express Unveils Plan to Help Explore Solar System on a 'Grand Scale' https://t.co/K0ZdVgVDn0,AnnaPerssonDR,Anna Persson,12396,12396,0,4165,848,20073,94178,False,0,False,1
Sun May 07 11:42:00 +0000 2023,1436829577,1655176148857556992,en,Marte/Mars,🇮🇹 Astronauta della missione Isis su Marte. 🇬🇧 Astronaut of Mars mission 'Isis'.📚 I'm a fictional character created by @ladyanakina: https://t.co/rr6FvOtEDM,"Killing Floor - Lee Child https://t.co/6Jolf8q2Dd
#bookreview #thriller",AnnaPerssonDR,Anna Persson,12396,12396,0,4165,848,20073,94178,False,0,False,1
Wed Jul 12 15:30:42 +0000 2017,87728784,885159489091100676,en,The Netherlands,"#NewsHitter #Breaking_News. We bring news worldwide. Follow this team and stay updated with the latest news. If you like to ReTweet, do so, it helps us!",Moon Express Unveils Plan to Help Explore Solar System on a 'Grand Scale' https://t.co/DBJuADjIEB,NewsHitter,NewsHitterTeam,9418,9418,0,42,2701,194,761728,False,0,False,0
Wed Jul 12 15:31:11 +0000 2017,1703542861,885159610210033664,en,,"News from the State of Virginia, USA",https://t.co/z4uFVqSXYX - Moon Express Unveils Plan to Help Explore Solar System on a 'Grand Scale' https://t.co/BrQR4Pwowf,news_virginia,Virginia News,209,209,0,0,1,1,50305,False,0,False,0
Wed Jul 12 15:31:20 +0000 2017,535117839,885159649787379712,en,"Toronto, Ontario","#Astronomy and #Space Exploration Radio Show & #Podcast. News & interviews w/ leading scientists, educators & innovators. HOST @JustinTrottier on CJRU 1280AM",Moon Express Unveils Plan to Help Explore Solar System on a 'Grand Scale' https://t.co/PPzSA38Uz5,TheStarSpot,The Star Spot,1100,1100,0,536,906,255,4571,False,0,False,0
Wed Jul 12 15:31:23 +0000 2017,128048564,885159661099515905,en,Sydney,Twitter home of the SpaceTime with Stuart Gary podcast (formerly StarStuff). Journalist/Broadcaster/Podcaster ex ABC Australia,Moon Express Unveils Plan to Help Explore Solar System on a 'Grand Scale' https://t.co/Mwih6tLnO3,stuartgary,SpaceTime,13849,13849,0,1296,10257,1633,101684,False,14,False,19
Wed Jul 12 15:32:13 +0000 2017,12512902,885159873587159042,en,Oklahoma,"Hailing frequencies open.  Aggregating Star Trek fan news, information, sci-fi and science fun. (Info: @programwitch)
#LLAP #startrek #scifi #science #space",https://t.co/5bI5iIRFcY: Moon Express Unveils Plan to Help Explore Solar System on a 'Grand Scale' https://t.co/DHZbYCtykj,star_trek,A Star Trek Fan 🖖🏻,15790,15790,0,106,1609,5526,61466,False,0,False,1
Fri May 05 21:39:23 +0000 2023,12512902,1654601709618966533,zxx,Oklahoma,"Hailing frequencies open.  Aggregating Star Trek fan news, information, sci-fi and science fun. (Info: @programwitch)
#LLAP #startrek #scifi #science #space",https://t.co/ffqHaf2snM,star_trek,A Star Trek Fan 🖖🏻,15790,15790,0,106,1609,5526,61466,False,3,False,19
Wed Jul 12 15:36:08 +0000 2017,15431856,885160857818120192,en,NYC,"The premier source of space exploration, innovation, and astronomy news. Part of @futureplc",Moon Express Unveils Plan to Help Explore Solar System on a 'Grand Scale' https://t.co/QecK5o7R7R https://t.co/qzHTC8XILT,SPACEdotcom,SPACE.com,1382620,1382620,0,2178,997,49095,90125,False,25,False,50
Wed Jul 12 18:50:49 +0000 2017,876158025920282624,885209850107613184,en,On Tour,Irish AntiTheist: RockBand: We Sing For Pennies: But Our Songs Change The World: ScienceGrads:  iTunes: FRAGIL.E: Spotify: FRAGIL.E:  YouTube: See Tweets:,"@SPACEdotcom Our Song: 'We Choose (To Go To The Moon)'
https://t.co/WwuUYW0DNP

Is Right on Point Here 

Inspired by JFK's 1961 Speech.",TheBandFragile,TheBandFragile,399,399,0,445,994,345,1121,False,0,False,0
